activity,timeStamp,x,y,x
Downstairs,1.576561466882e+12,-0.084336855,0.68940735,-0.084336855
Downstairs,1.576561466891e+12,0.02745819,0.69921416,0.02745819
Downstairs,1.576561466963e+12,-0.25007018,1.4464813,-0.25007018
Downstairs,1.576561466982e+12,-0.4805252,1.7455841,-0.4805252
Downstairs,1.576561467143e+12,-0.17553863,0.83356476,-0.17553863
Downstairs,1.57656146722e+12,-0.19711304,0.5266174,-0.19711304
Downstairs,1.576561485634e+12,0.18730775,0.8963272,0.18730775
Downstairs,1.576561485952e+12,-0.016671753,0.83650666,-0.016671753
Downstairs,1.576561486209e+12,0.4403183,1.2503479,0.4403183
Downstairs,1.576561486407e+12,0.090220645,0.5099457,0.090220645
Downstairs,1.576561486448e+12,0.043148804,0.4795456,0.043148804
Downstairs,1.576561486625e+12,0.28831482,1.1101135,0.28831482
Downstairs,1.576561486704e+12,-0.037265014,1.7230285,-0.037265014
Downstairs,1.576561486969e+12,0.081394956,0.6452774,0.081394956
Downstairs,1.576561487041e+12,-0.15984802,0.8090485,-0.15984802
Downstairs,1.576561487259e+12,0.18730775,1.277806,0.18730775
Downstairs,1.576561487457e+12,0.11277618,0.61880034,0.11277618
Downstairs,1.576561487537e+12,0.25595397,0.8090485,0.25595397
Downstairs,1.576561487555e+12,0.11571808,0.8953476,0.11571808
Downstairs,1.576561487853e+12,0.14317779,0.9973358,0.14317779
Downstairs,1.576561488011e+12,-0.10885315,0.7345184,-0.10885315
Downstairs,1.57656148811e+12,-0.013729858,0.8257202,-0.013729858
Downstairs,1.576561488209e+12,0.24222413,1.4455001,0.24222413
Downstairs,1.576561488263e+12,0.6207611,1.5896575,0.6207611
Downstairs,1.576561488427e+12,0.18240356,0.57957304,0.18240356
Downstairs,1.576561488545e+12,0.2745865,0.7678604,0.2745865
Downstairs,1.576561488803e+12,-0.11964111,1.4759003,-0.11964111
Downstairs,1.57656148908e+12,-0.105911255,0.7217697,-0.105911255
Downstairs,1.57656148914e+12,-0.10885315,0.8816177,-0.10885315
Downstairs,1.576561489259e+12,0.29616088,1.376854,0.29616088
Downstairs,1.576561489397e+12,0.09316254,0.9296707,0.09316254
Downstairs,1.576561489456e+12,0.17161712,0.6305679,0.17161712
Downstairs,1.576561489496e+12,0.07453003,0.5472107,0.07453003
Downstairs,1.576561489714e+12,0.21966858,1.1316879,0.21966858
Downstairs,1.576561489733e+12,0.07747193,1.199353,0.07747193
Downstairs,1.576561489852e+12,-0.056878664,1.3091873,-0.056878664
Downstairs,1.576561489873e+12,0,1.0846161,0
Downstairs,1.576561490072e+12,-0.09806671,0.72863466,-0.09806671
Downstairs,1.576561490288e+12,-0.048052978,1.5484695,-0.048052978
Downstairs,1.576561490506e+12,-0.15396424,0.6070312,-0.15396424
Downstairs,1.576561490547e+12,-0.11277618,0.5933029,-0.11277618
Downstairs,1.576561490565e+12,-0.03432312,0.65900725,-0.03432312
Downstairs,1.576561490586e+12,-0.043148804,0.79041594,-0.043148804
Downstairs,1.576561490803e+12,-0.27654725,1.3052658,-0.27654725
Downstairs,1.576561490882e+12,-0.30008394,1.2415222,-0.30008394
Downstairs,1.576561490902e+12,-0.4805252,1.0316589,-0.4805252
Downstairs,1.576561490922e+12,-0.51877135,0.84042966,-0.51877135
Downstairs,1.576561491161e+12,-0.46973878,0.8394486,-0.46973878
Downstairs,1.576561491298e+12,-0.13435058,1.5759293,-0.13435058
Downstairs,1.576561491417e+12,-0.16377106,0.8708313,-0.16377106
Downstairs,1.576561491555e+12,0.014709473,0.66489106,0.014709473
Downstairs,1.576561491674e+12,-0.07355042,0.8855408,-0.07355042
Downstairs,1.576561491715e+12,-0.1833847,0.9414383,-0.1833847
Downstairs,1.576561491754e+12,-0.009806824,1.006163,-0.009806824
Downstairs,1.576561491992e+12,-0.25889587,0.95418704,-0.25889587
Downstairs,1.576561492012e+12,-0.2530121,0.8384689,-0.2530121
Downstairs,1.576561492034e+12,-0.24222413,0.798262,-0.24222413
Downstairs,1.576561492288e+12,-0.4462021,0.9826263,-0.4462021
Downstairs,1.576561492407e+12,-0.2843933,1.4160798,-0.2843933
Downstairs,1.576561492565e+12,-0.38343963,0.8090485,-0.38343963
Downstairs,1.576561492624e+12,-0.38343963,0.8453339,-0.38343963
Downstairs,1.576561492646e+12,-0.31871644,0.77570647,-0.31871644
Downstairs,1.576561492822e+12,-0.698233,0.7060791,-0.698233
Downstairs,1.576561492882e+12,-1.1326675,0.4932739,-1.1326675
Downstairs,1.57656149312e+12,-0.65998685,0.27850953,-0.65998685
Downstairs,1.576561493238e+12,-0.5226944,-0.0794342,-0.5226944
Downstairs,1.576561493258e+12,-0.5893799,-0.13729247,-0.5893799
Downstairs,1.576561493319e+12,-0.57270813,-0.20594025,-0.57270813
Walking,1.576561559963e+12,-0.015690614,-0.19122925,-0.015690614
Walking,1.576561560045e+12,0.10787354,-0.22457275,0.10787354
Walking,1.576561560069e+12,-0.037265014,-0.32950288,-0.037265014
Walking,1.576561560206e+12,-0.17750092,0.090220645,-0.17750092
Walking,1.576561560266e+12,-0.21476594,0.22751465,-0.21476594
Walking,1.576561560409e+12,-1.5651413,0.21476594,-1.5651413
Walking,1.576561560567e+12,-0.757074,0.17161712,-0.757074
Walking,1.576561560583e+12,-0.7070602,0.19613342,-0.7070602
Walking,1.576561560622e+12,-0.6393936,0.078453064,-0.6393936
Walking,1.576561560632e+12,-0.6393936,0.078453064,-0.6393936
Walking,1.576561560648e+12,-1.19543,-0.18730775,-1.19543
Walking,1.576561560718e+12,-0.92672884,0.028439332,-0.92672884
Walking,1.576561560808e+12,-0.9659546,0.41972503,-0.9659546
Walking,1.576561560813e+12,-0.9659546,0.41972503,-0.9659546
Walking,1.576561560831e+12,-1.0149887,0.43835753,-1.0149887
Walking,1.576561560882e+12,-0.9433991,0.35303956,-0.9433991
Walking,1.576561561155e+12,-0.49131316,0.37363282,-0.49131316
Walking,1.576561561234e+12,-0.48150635,0.37951812,-0.48150635
Walking,1.576561561254e+12,-0.48542938,0.3393097,-0.48542938
Walking,1.576561561273e+12,-0.5658432,0.2902771,-0.5658432
Walking,1.576561561375e+12,-0.55603635,0.26477966,-0.55603635
Walking,1.576561561421e+12,-0.58545685,0.30498657,-0.58545685
Walking,1.576561561453e+12,-0.4462021,0.29714203,-0.4462021
Walking,1.576561561553e+12,-0.62468415,0.330484,-0.62468415
Walking,1.576561561758e+12,-0.8021835,0.5834961,-0.8021835
Walking,1.576561561801e+12,-0.43051147,0.51190645,-0.43051147
Walking,1.576561561902e+12,-0.5844757,0.4432602,-0.5844757
Walking,1.576561562068e+12,-0.66194916,1.0346024,-0.66194916
Walking,1.576561562076e+12,-0.66194916,1.0346024,-0.66194916
Walking,1.576561562165e+12,-0.7247116,0.9688965,-0.7247116
Walking,1.576561562169e+12,-0.7247116,0.9688965,-0.7247116
Walking,1.576561562229e+12,-0.19024964,1.217006,-0.19024964
Walking,1.576561562442e+12,-0.19319153,0.80610657,-0.19319153
Walking,1.576561562648e+12,-0.52367556,1.6622269,-0.52367556
Walking,1.576561562886e+12,-0.24026337,0.8835785,-0.24026337
Walking,1.576561563015e+12,-0.048052978,0.76884156,-0.048052978
Walking,1.576561563194e+12,-0.20495911,1.1513001,-0.20495911
Walking,1.576561563333e+12,-0.12650605,0.9551681,-0.12650605
Walking,1.576561563385e+12,0.13827363,0.6384125,0.13827363
Walking,1.576561563411e+12,0.17161712,0.794339,0.17161712
Walking,1.576561563471e+12,0.13729247,0.8512176,0.13729247
Walking,1.576561563553e+12,-0.17553863,1.1748368,-0.17553863
Walking,1.576561563557e+12,-0.17553863,1.1748368,-0.17553863
Walking,1.576561563675e+12,-0.18828735,1.1542435,-0.18828735
Walking,1.576561563691e+12,-0.043148804,1.0414658,-0.043148804
Walking,1.576561563807e+12,0.30792847,1.5376831,0.30792847
Walking,1.576561563848e+12,0.05491791,1.1532624,0.05491791
Walking,1.57656156409e+12,0.1863266,1.2944778,0.1863266
Walking,1.576561564262e+12,0.1500412,0.8149322,0.1500412
Walking,1.576561564274e+12,0.084336855,0.90025026,0.084336855
Walking,1.576561564303e+12,-0.23928222,1.1130555,-0.23928222
Walking,1.576561564369e+12,0.022555541,0.6482193,0.022555541
Walking,1.576561564461e+12,0.032362364,0.8531784,0.032362364
Walking,1.57656156458e+12,-0.44816437,1.2768265,-0.44816437
Walking,1.576561564761e+12,0.3697113,1.4945343,0.3697113
Walking,1.576561564822e+12,-0.04020691,0.9110382,-0.04020691
Walking,1.576561565234e+12,0.07355042,0.82375795,0.07355042
Walking,1.576561565273e+12,-0.14317779,0.9963562,-0.14317779
Walking,1.576561565298e+12,-0.065704346,0.78649294,-0.065704346
Walking,1.576561565291e+12,-0.065704346,0.78649294,-0.065704346
Walking,1.576561565371e+12,0.1500412,0.8286621,0.1500412
Walking,1.57656156541e+12,0.037265014,0.82768095,0.037265014
Walking,1.576561565455e+12,-0.04903259,0.9522263,-0.04903259
Walking,1.576561565575e+12,-0.4059952,1.1807206,-0.4059952
Walking,1.576561565627e+12,0.028439332,1.3925445,0.028439332
Walking,1.576561565796e+12,-0.036283873,0.78060913,-0.036283873
Walking,1.576561565827e+12,-0.21770783,0.5413269,-0.21770783
Walking,1.576561565912e+12,0.08924103,0.42266694,0.08924103
Walking,1.576561565934e+12,0.021574402,0.6011475,0.021574402
Walking,1.576561565971e+12,-0.0009811402,1.035582,-0.0009811402
Walking,1.576561565984e+12,0.3520584,1.414119,0.3520584
Walking,1.576561565989e+12,0.3520584,1.414119,0.3520584
Walking,1.576561566049e+12,0.22261047,1.2758453,0.22261047
Walking,1.576561566143e+12,0.1284668,1.1718948,0.1284668
Walking,1.576561566206e+12,-0.09218292,1.0238144,-0.09218292
Walking,1.576561566221e+12,-0.03334198,0.9326126,-0.03334198
Walking,1.576561566303e+12,0.19515228,0.66194916,0.19515228
Walking,1.576561566369e+12,0.09610443,0.8247391,0.09610443
Walking,1.576561566399e+12,0.08629914,0.8894638,0.08629914
Walking,1.576561566416e+12,0.051974487,1.0100845,0.051974487
Walking,1.576561566476e+12,-0.32361907,1.3003616,-0.32361907
Walking,1.576561566579e+12,0.009806824,1.1738555,0.009806824
Walking,1.576561566599e+12,-0.056878664,1.4631516,-0.056878664
Walking,1.576561566756e+12,0.030400086,0.742363,0.030400086
Walking,1.576561566761e+12,0.030400086,0.742363,0.030400086
Walking,1.576561566796e+12,-0.08825989,0.40109253,-0.08825989
Walking,1.57656156696e+12,0.40795594,1.4317703,0.40795594
Walking,1.576561567035e+12,0.3667694,1.3297821,0.3667694
Walking,1.576561567072e+12,0.3118515,1.2974198,0.3118515
Walking,1.576561567355e+12,0.036283873,1.0051819,0.036283873
Walking,1.57656156752e+12,-0.051974487,1.0865768,-0.051974487
Walking,1.576561567649e+12,0.21182403,1.0012589,0.21182403
Walking,1.576561567724e+12,-0.20103607,0.44914398,-0.20103607
Walking,1.576561567747e+12,-0.14808044,0.3854019,-0.14808044
Walking,1.576561567799e+12,0.03334198,0.43051147,0.03334198
Walking,1.576561567804e+12,0.03334198,0.43051147,0.03334198
Walking,1.576561567856e+12,0.1500412,0.90025026,0.1500412
Walking,1.576561568122e+12,0.02745819,0.7678604,0.02745819
Walking,1.576561568306e+12,0.03432312,1.0630417,0.03432312
Walking,1.576561568549e+12,0.4922943,1.291536,0.4922943
Walking,1.576561568615e+12,-0.005883789,0.7374603,-0.005883789
Walking,1.576561568906e+12,0.26772156,1.2797683,0.26772156
Walking,1.576561568972e+12,-0.016671753,0.8188553,-0.016671753
Walking,1.576561568978e+12,-0.016671753,0.8188553,-0.016671753
Walking,1.576561569018e+12,0.13533172,1.0042007,0.13533172
Walking,1.576561569033e+12,0.10493164,1.0532348,0.10493164
Walking,1.576561569097e+12,0.18240356,0.57270813,0.18240356
Walking,1.576561569119e+12,0.19221039,0.62566376,0.19221039
Walking,1.576561569209e+12,0.15984802,0.8580826,0.15984802
Walking,1.576561569276e+12,0.081394956,1.0944229,0.081394956
Walking,1.576561569293e+12,-0.23928222,1.19543,-0.23928222
Walking,1.576561569498e+12,0.4922943,1.366066,0.4922943
Walking,1.576561569549e+12,0.09708557,0.7482468,0.09708557
Walking,1.576561569673e+12,0.06178131,0.42266694,0.06178131
Walking,1.576561569745e+12,0.24222413,0.9777237,0.24222413
Walking,1.576561569753e+12,0.24222413,0.9777237,0.24222413
Walking,1.576561569845e+12,0.18730775,0.88652194,0.18730775
Walking,1.576561569922e+12,0.030400086,1.2964386,0.030400086
Walking,1.576561569986e+12,-0.013729858,0.9473221,-0.013729858
Walking,1.576561570015e+12,-0.038246155,1.0738281,-0.038246155
Walking,1.576561570041e+12,0.21084289,0.66489106,0.21084289
Walking,1.576561570047e+12,0.21084289,0.66489106,0.21084289
Walking,1.576561570142e+12,0.08531799,0.7619766,0.08531799
Walking,1.576561570159e+12,0.050013732,0.81983644,0.050013732
Walking,1.576561570325e+12,-0.0794342,1.1885666,-0.0794342
Walking,1.576561570365e+12,0.02942047,1.0757889,0.02942047
Walking,1.576561570381e+12,0.09708557,1.1905273,0.09708557
Walking,1.576561570457e+12,0.64625853,1.4484421,0.64625853
Walking,1.576561570472e+12,0.64625853,1.4484421,0.64625853
Walking,1.576561570519e+12,0.044129945,0.8149322,0.044129945
Walking,1.576561570616e+12,0.036283873,0.3608841,0.036283873
Walking,1.576561570622e+12,0.036283873,0.3608841,0.036283873
Walking,1.576561570722e+12,0.39913025,1.1150162,0.39913025
Walking,1.576561570775e+12,0.25497285,1.1091324,0.25497285
Walking,1.576561570886e+12,0.21770783,1.1924881,0.21770783
Walking,1.576561570939e+12,0.050994873,0.8894638,0.050994873
Walking,1.576561570954e+12,0.09512482,1.0346024,0.09512482
Walking,1.576561571115e+12,0.14906159,0.81787413,0.14906159
Walking,1.57656157113e+12,0.14023438,0.8580826,0.14023438
Walking,1.576561571314e+12,0.013729858,1.083635,0.013729858
Walking,1.57656157133e+12,0.17750092,1.0267563,0.17750092
Walking,1.576561571369e+12,0.330484,1.5631806,0.330484
Walking,1.576561571407e+12,0.59526366,1.3493958,0.59526366
Walking,1.576561571434e+12,0.44129944,1.2130829,0.44129944
Walking,1.576561571486e+12,0.018632507,0.72373044,0.018632507
Walking,1.576561571491e+12,0.018632507,0.72373044,0.018632507
Walking,1.576561571632e+12,0.09120178,0.7217697,0.09120178
Walking,1.576561571689e+12,0.58839875,1.3072265,0.58839875
Walking,1.576561571704e+12,0.5256363,1.2846711,0.5256363
Walking,1.576561571817e+12,0.65606534,1.4915909,0.65606534
Walking,1.576561571918e+12,0.0029418946,1.0797119,0.0029418946
Walking,1.576561571942e+12,0.078453064,0.79335785,0.078453064
Walking,1.57656157212e+12,0.09512482,1.0748093,0.09512482
Walking,1.576561572187e+12,-0.10885315,1.2787873,-0.10885315
Walking,1.576561572259e+12,0.032362364,1.1110932,0.032362364
Walking,1.576561572377e+12,0.36873016,1.3052658,0.36873016
Walking,1.576561572397e+12,0.2569336,1.1817017,0.2569336
Walking,1.576561572451e+12,0.07649231,0.7541321,0.07649231
Walking,1.57656157254e+12,0.03334198,0.42168579,0.03334198
Walking,1.576561572575e+12,0.12454376,0.590361,0.12454376
Walking,1.576561572719e+12,0.20495911,1.1424744,0.20495911
Walking,1.576561572895e+12,0.10787354,1.1022675,0.10787354
Walking,1.576561572951e+12,0.18730775,0.49033204,0.18730775
Walking,1.57656157299e+12,0.12748718,0.798262,0.12748718
Walking,1.57656157303e+12,0.121601865,0.8561203,0.121601865
Walking,1.576561573076e+12,0.05491791,0.97674257,0.05491791
Walking,1.576561573188e+12,-0.13925476,1.2611358,-0.13925476
Walking,1.576561573228e+12,-0.009806824,1.169934,-0.009806824
Walking,1.576561573308e+12,0.34519348,1.5523926,0.34519348
Walking,1.576561573392e+12,0.4187439,1.2258316,0.4187439
Walking,1.576561573426e+12,0.058839418,0.6393936,0.058839418
Walking,1.576561573466e+12,-0.04118805,0.52759856,-0.04118805
Walking,1.576561573568e+12,0.09708557,0.709021,0.09708557
Walking,1.576561573648e+12,0.44816437,1.2817291,0.44816437
Walking,1.576561573691e+12,0.25889587,1.1375717,0.25889587
Walking,1.576561573785e+12,0.19221039,0.9796845,0.19221039
Walking,1.576561574045e+12,0.13238983,0.96399385,0.13238983
Walking,1.576561574051e+12,0.13238983,0.96399385,0.13238983
Walking,1.576561574099e+12,0.008825684,1.1218811,0.008825684
Walking,1.576561574216e+12,0.16573182,1.0934417,0.16573182
Walking,1.576561574221e+12,0.16573182,1.0934417,0.16573182
Walking,1.576561574356e+12,0.12356415,0.9453613,0.12356415
Walking,1.576561574362e+12,0.12356415,0.9453613,0.12356415
Walking,1.576561574421e+12,0.043148804,0.66489106,0.043148804
Walking,1.5765615745e+12,0.050013732,0.49425507,0.050013732
Walking,1.576561574611e+12,0.49523622,1.2179855,0.49523622
Walking,1.576561574639e+12,0.52759856,1.2513291,0.52759856
Walking,1.576561574655e+12,0.33244476,1.1522812,0.33244476
Walking,1.576561574692e+12,0.378537,1.376854,0.378537
Walking,1.576561574696e+12,0.378537,1.376854,0.378537
Walking,1.576561574777e+12,0.10787354,0.9286896,0.10787354
Walking,1.576561574791e+12,0.0009811402,0.92182463,0.0009811402
Walking,1.576561574872e+12,0.15984802,0.6138962,0.15984802
Walking,1.576561574895e+12,0.15984802,0.5256363,0.15984802
Walking,1.57656157497e+12,0.19417115,0.83258516,0.19417115
Walking,1.576561575072e+12,0.0049026487,1.1660111,0.0049026487
Walking,1.576561575118e+12,-0.21672669,1.3788147,-0.21672669
Walking,1.576561575167e+12,-0.005883789,1.1405137,-0.005883789
Walking,1.576561575366e+12,0.08531799,0.7884552,0.08531799
Walking,1.576561575484e+12,0.099047855,0.5942825,0.099047855
Walking,1.576561575488e+12,0.099047855,0.5942825,0.099047855
Walking,1.576561575689e+12,0.24810791,1.2964386,0.24810791
Walking,1.576561575827e+12,0.08041382,0.71686554,0.08041382
Walking,1.576561575942e+12,0.121601865,0.8070877,0.121601865
Walking,1.576561575986e+12,0.13042907,0.8512176,0.13042907
Walking,1.576561576161e+12,0.13238983,1.2523086,0.13238983
Walking,1.576561576338e+12,0.039227296,0.7149048,0.039227296
Walking,1.576561576356e+12,-0.0019607544,0.62860566,-0.0019607544
Walking,1.576561576388e+12,-0.08924103,0.5021011,-0.08924103
Walking,1.57656157644e+12,0.052955627,0.50798494,0.052955627
Walking,1.576561576523e+12,0.43933868,1.280748,0.43933868
Walking,1.576561576674e+12,0.18534546,1.0571563,0.18534546
Walking,1.576561576718e+12,0.050994873,0.97380066,0.050994873
Walking,1.576561576773e+12,0.058839418,0.89730835,0.058839418
Walking,1.576561576949e+12,0.025497437,0.906134,0.025497437
Walking,1.576561577051e+12,-0.207901,1.3278198,-0.207901
Walking,1.576561577096e+12,-0.14611968,1.2993805,-0.14611968
Walking,1.576561577128e+12,0.14513855,1.0247955,0.14513855
Walking,1.576561577152e+12,0.039227296,1.2876129,0.039227296
Walking,1.576561577407e+12,0.078453064,0.48444825,0.078453064
Walking,1.576561577518e+12,0.4550293,1.2297547,0.4550293
Walking,1.576561577528e+12,0.4550293,1.2297547,0.4550293
Walking,1.576561577644e+12,0.42658997,1.4288285,0.42658997
Walking,1.576561577821e+12,0.14513855,0.5374039,0.14513855
Walking,1.576561578084e+12,-0.06962738,1.210141,-0.06962738
Walking,1.576561578181e+12,0.25497285,1.5092437,0.25497285
Walking,1.576561578222e+12,0.3422516,1.414119,0.3422516
Walking,1.576561578243e+12,0.22457275,1.2385803,0.22457275
Walking,1.576561578299e+12,0.07060852,0.8159134,0.07060852
Walking,1.576561578316e+12,-0.0009811402,0.6639099,-0.0009811402
Walking,1.576561578414e+12,0.071588136,0.52857816,0.071588136
Walking,1.576561578457e+12,-0.081394956,0.8786758,-0.081394956
Walking,1.576561578477e+12,0.100027464,1.1895462,0.100027464
Walking,1.576561578517e+12,0.4422806,1.2385803,0.4422806
Walking,1.57656157858e+12,0.24222413,1.1748368,0.24222413
Walking,1.576561578677e+12,0.1039505,0.99831694,0.1039505
Walking,1.576561578712e+12,-0.048052978,1.0738281,-0.048052978
Walking,1.576561578798e+12,0.11179657,0.5364243,0.11179657
Walking,1.576561578891e+12,0.12944794,0.8443527,0.12944794
Walking,1.576561578895e+12,0.12944794,0.8443527,0.12944794
Walking,1.576561579048e+12,-0.25595397,1.277806,-0.25595397
Walking,1.576561579147e+12,0.41089934,1.4680557,0.41089934
Walking,1.576561579246e+12,0.071588136,0.8149322,0.071588136
Walking,1.576561579252e+12,0.071588136,0.8149322,0.071588136
Walking,1.576561579369e+12,0.09120178,0.41384125,0.09120178
Walking,1.5765615795e+12,0.3893234,1.3042847,0.3893234
Walking,1.576561579528e+12,0.21476594,1.2160248,0.21476594
Walking,1.576561579534e+12,0.18436432,1.2071991,0.18436432
Walking,1.57656157957e+12,0.22163086,1.4847275,0.22163086
Walking,1.576561579583e+12,0.38049775,1.5278763,0.38049775
Walking,1.576561579643e+12,0.10493164,0.8482758,0.10493164
Walking,1.57656157965e+12,0.10493164,0.8482758,0.10493164
Walking,1.576561579744e+12,0.044129945,0.5991867,0.044129945
Walking,1.576561579761e+12,0.13631287,0.5070038,0.13631287
Walking,1.576561579782e+12,0.19809417,0.58251494,0.19809417
Walking,1.576561579803e+12,0.22947541,0.7413834,0.22947541
Walking,1.57656157991e+12,0.03334198,1.039505,0.03334198
Walking,1.576561580281e+12,-0.071588136,0.52073365,-0.071588136
Walking,1.576561580304e+12,-0.06178131,0.4579712,-0.06178131
Walking,1.576561580342e+12,0.020593261,0.42756957,0.020593261
Walking,1.576561580436e+12,0.20103607,1.0326401,0.20103607
Walking,1.576561580552e+12,0.46777648,1.5337601,0.46777648
Walking,1.57656158077e+12,0.12552491,0.657045,0.12552491
Walking,1.57656158083e+12,0.10493164,0.8149322,0.10493164
Walking,1.576561580848e+12,0.13238983,0.83552706,0.13238983
Walking,1.576561580889e+12,0.006864929,1.0748093,0.006864929
Walking,1.576561580948e+12,-0.18142243,1.2758453,-0.18142243
Walking,1.576561581067e+12,0.105911255,1.3896027,0.105911255
Walking,1.576561581089e+12,0.22457275,1.5072815,0.22457275
Walking,1.576561581146e+12,0.37363282,1.2689804,0.37363282
Walking,1.576561581266e+12,-0.13140869,0.5403458,-0.13140869
Walking,1.576561581286e+12,-0.099047855,0.45895082,-0.099047855
Walking,1.576561581325e+12,-0.028439332,0.38638154,-0.028439332
Walking,1.576561581337e+12,0.03432312,0.45699006,0.03432312
Walking,1.576561581572e+12,0.17063598,0.86690825,0.17063598
Walking,1.576561581603e+12,0.045111082,0.987529,0.045111082
Walking,1.57656158167e+12,-0.032362364,0.9777237,-0.032362364
Walking,1.576561581686e+12,-0.021574402,0.68352354,-0.021574402
Walking,1.576561581748e+12,0.19024964,0.69921416,0.19024964
Walking,1.576561581819e+12,0.12454376,0.81983644,0.12454376
Walking,1.576561581828e+12,0.12454376,0.81983644,0.12454376
Walking,1.576561581878e+12,-0.012748718,1.1630691,-0.012748718
Walking,1.57656158193e+12,-0.18730775,1.321936,-0.18730775
Walking,1.576561581978e+12,-0.14317779,1.1218811,-0.14317779
Walking,1.576561582142e+12,0.121601865,1.1091324,0.121601865
Walking,1.576561582136e+12,0.121601865,1.1091324,0.121601865
Walking,1.576561582196e+12,0.059820555,0.7551117,0.059820555
Walking,1.576561582282e+12,0.023536682,0.36186522,0.023536682
Walking,1.576561582322e+12,0.14317779,0.5736893,0.14317779
Walking,1.576561582334e+12,0.11375733,0.7786484,0.11375733
Walking,1.576561582354e+12,0.030400086,1.0532348,0.030400086
Walking,1.576561582394e+12,0.4736618,1.3052658,0.4736618
Walking,1.57656158261e+12,-0.031381227,1.2013153,-0.031381227
Walking,1.576561582634e+12,-0.13042907,1.1630691,-0.13042907
Walking,1.576561582781e+12,0.13435058,0.794339,0.13435058
Walking,1.576561582928e+12,-0.24222413,1.3091873,-0.24222413
Walking,1.576561582967e+12,-0.0039230348,1.0777512,-0.0039230348
Walking,1.576561582994e+12,0.17259674,1.1532624,0.17259674
Walking,1.576561583033e+12,0.29812163,1.4759003,0.29812163
Walking,1.5765615831e+12,0.20397797,1.4425583,0.20397797
Walking,1.576561583174e+12,-0.0029418946,0.6776398,-0.0029418946
Walking,1.576561583193e+12,-0.087278746,0.5619217,-0.087278746
Walking,1.576561583224e+12,-0.051974487,0.3726532,-0.051974487
Walking,1.576561583231e+12,-0.051974487,0.3726532,-0.051974487
Walking,1.576561583252e+12,0.04020691,0.33146515,0.04020691
Walking,1.576561583264e+12,0.105911255,0.4128601,0.105911255
Walking,1.576561583364e+12,0.39815062,1.3523376,0.39815062
Walking,1.576561583403e+12,0.20103607,1.236618,0.20103607
Walking,1.576561583434e+12,0.15984802,1.2405411,0.15984802
Walking,1.576561583488e+12,0.4187439,1.3337052,0.4187439
Walking,1.5765615836e+12,-0.105911255,1.2385803,-0.105911255
Walking,1.576561583623e+12,-0.1470993,0.9453613,-0.1470993
Walking,1.576561583645e+12,-0.023536682,0.6707748,-0.023536682
Walking,1.576561583768e+12,0.11865997,0.82964325,0.11865997
Walking,1.576561583891e+12,-0.16181031,1.1875855,-0.16181031
Walking,1.576561583898e+12,-0.22261047,1.2542709,-0.22261047
Walking,1.576561583924e+12,-0.13925476,1.2846711,-0.13925476
Walking,1.576561583948e+12,-0.009806824,1.1807206,-0.009806824
Walking,1.576561584096e+12,0.23830108,1.1836624,0.23830108
Walking,1.576561584124e+12,0.12454376,0.9512451,0.12454376
Walking,1.576561584194e+12,-0.07256927,0.5030807,-0.07256927
Walking,1.576561584399e+12,0.4246277,1.2876129,0.4246277
Walking,1.576561584478e+12,0.32558137,1.3376267,0.32558137
Walking,1.576561584494e+12,0.25104982,0.9777237,0.25104982
Walking,1.576561584571e+12,-0.056878664,1.2464249,-0.056878664
Walking,1.576561584617e+12,-0.06864624,0.8472946,-0.06864624
Walking,1.576561584651e+12,0.17455903,0.4609131,0.17455903
Walking,1.576561584798e+12,0.045111082,0.9433991,0.045111082
Walking,1.576561584876e+12,-0.19319153,1.2797683,-0.19319153
Walking,1.576561584909e+12,-0.15494537,1.2866333,-0.15494537
Walking,1.576561584968e+12,-0.05491791,1.1875855,-0.05491791
Walking,1.576561585145e+12,0.030400086,0.60997313,0.030400086
Walking,1.576561585225e+12,-0.036283873,0.3697113,-0.036283873
Walking,1.576561585336e+12,0.31675416,1.1866043,0.31675416
Walking,1.576561585384e+12,0.087278746,1.072847,0.087278746
Walking,1.5765615857e+12,0.17063598,0.83356476,0.17063598
Walking,1.576561585878e+12,-0.30008394,1.2944778,-0.30008394
Walking,1.576561585936e+12,0.050994873,1.2219086,0.050994873
Walking,1.576561585978e+12,0.3383301,1.5818131,0.3383301
Walking,1.57656158608e+12,0.14906159,0.9865494,0.14906159
Walking,1.576561586135e+12,-0.026478577,0.5001389,-0.026478577
Walking,1.576561586372e+12,0.3510788,1.1208999,0.3510788
Walking,1.576561586419e+12,0.35402068,1.4003891,0.35402068
Walking,1.576561586497e+12,0.09316254,0.96105194,0.09316254
Walking,1.576561586616e+12,0.22064972,0.50602263,0.22064972
Walking,1.576561586639e+12,0.21182403,0.6021286,0.21182403
Walking,1.576561586672e+12,0.094143674,0.875734,0.094143674
Walking,1.576561586694e+12,0.052955627,0.8247391,0.052955627
Walking,1.576561586709e+12,0.03334198,0.8070877,0.03334198
Walking,1.576561587075e+12,0.03334198,0.8129715,0.03334198
Walking,1.576561587116e+12,-0.052955627,0.6482193,-0.052955627
Walking,1.576561587323e+12,0.22457275,1.2277924,0.22457275
Walking,1.576561587402e+12,0.16573182,1.4376557,0.16573182
Walking,1.576561587483e+12,0.051974487,1.0140076,0.051974487
Walking,1.576561587561e+12,0.0578598,0.62762606,0.0578598
