activity,timeStamp,x,y,z,,,
Upstairs,1.58E+12,0.09316254,0.8825989,0.09708557,9,68922,
Upstairs,1.58E+12,0.07256927,0.89044344,0.11375733,12,68934,
Upstairs,1.58E+12,0.07256927,0.89044344,0.11375733,7,68941,
Upstairs,1.58E+12,0.02942047,0.916922,0.09120178,17,68958,
Upstairs,1.58E+12,0.02942047,0.916922,0.09120178,4,68962,
Upstairs,1.58E+12,0.03334198,0.9110382,0.07256927,32,68994,
Upstairs,1.58E+12,0.03334198,0.9110382,0.07256927,5,68999,
Upstairs,1.58E+12,0.036283873,0.9159409,0.11669922,15,69014,
Upstairs,1.58E+12,0.036283873,0.9159409,0.11669922,7,69021,
Upstairs,1.58E+12,0.02745819,0.9571289,0.11081543,13,69034,
Upstairs,1.58E+12,0.02745819,0.9571289,0.11081543,5,69039,
Upstairs,1.58E+12,0.07060852,0.9826263,0.050013732,33,69072,
Upstairs,1.58E+12,0.07060852,0.9826263,0.050013732,6,69078,
Upstairs,1.58E+12,0.09316254,1.0149887,0.058839418,13,69091,
Upstairs,1.58E+12,0.09316254,1.0149887,0.058839418,9,69100,
Upstairs,1.58E+12,0.10787354,1.0483307,0.019613648,25,69125,
Upstairs,1.58E+12,0.10787354,1.0483307,0.019613648,4,69129,
Upstairs,1.58E+12,0.13337097,1.0787323,-0.02745819,21,69150,
Upstairs,1.58E+12,0.13337097,1.0787323,-0.02745819,4,69154,
Upstairs,1.58E+12,0.13337097,1.1307068,-0.055897523,5,69159,
Upstairs,1.58E+12,0.13337097,1.1307068,-0.055897523,5,69164,
Upstairs,1.58E+12,0.019613648,1.3562591,-0.044129945,26,69190,
Upstairs,1.58E+12,0.019613648,1.3562591,-0.044129945,3,69193,
Upstairs,1.58E+12,0.056878664,1.410196,-0.07551117,18,69211,
Upstairs,1.58E+12,0.056878664,1.410196,-0.07551117,4,69215,
Upstairs,1.58E+12,0.14611968,1.3464524,-0.16671295,34,69249,
Upstairs,1.58E+12,0.14611968,1.3464524,-0.16671295,6,69255,
Upstairs,1.58E+12,0.13435058,1.2326965,-0.13140869,14,69269,
Upstairs,1.58E+12,0.13435058,1.2326965,-0.13140869,8,69277,
Upstairs,1.58E+12,0.08924103,1.0983444,-0.105911255,32,69309,
Upstairs,1.58E+12,0.08924103,1.0983444,-0.105911255,7,69316,
Upstairs,1.58E+12,0.1039505,1.0620606,-0.07453003,15,69331,
Upstairs,1.58E+12,0.1039505,1.0620606,-0.07453003,7,69338,
Upstairs,1.58E+12,0.22849426,1.0208725,0.012748718,30,69368,
Upstairs,1.58E+12,0.22849426,1.0208725,0.012748718,6,69374,
Upstairs,1.58E+12,0.19221039,1.0365632,0.018632507,13,69387,
Upstairs,1.58E+12,0.19221039,1.0365632,0.018632507,6,69393,
Upstairs,1.58E+12,0.09120178,1.0914795,0.010787964,14,69407,
Upstairs,1.58E+12,0.09120178,1.0914795,0.010787964,6,69413,
Upstairs,1.58E+12,0.056878664,1.0904999,-0.024516296,34,69447,
Upstairs,1.58E+12,0.056878664,1.0904999,-0.024516296,7,69454,
Upstairs,1.58E+12,0.10493164,1.0228332,-0.037265014,8,69462,
Upstairs,1.58E+12,0.10493164,1.0228332,-0.037265014,6,69468,
Upstairs,1.58E+12,0.22947541,0.9090759,0.05491791,19,69487,
Upstairs,1.58E+12,0.22947541,0.9090759,0.05491791,5,69492,
Upstairs,1.58E+12,0.23535919,0.8786758,0.13729247,15,69507,
Upstairs,1.58E+12,0.23535919,0.8786758,0.13729247,5,69512,
Upstairs,1.58E+12,0.207901,0.8374878,0.16377106,34,69546,
Upstairs,1.58E+12,0.207901,0.8374878,0.16377106,4,69550,
Upstairs,1.58E+12,0.1500412,0.80316466,0.100027464,4,69554,
Upstairs,1.58E+12,0.1500412,0.80316466,0.100027464,6,69560,
Upstairs,1.58E+12,0.084336855,0.78060913,0.050994873,10,69570,
Upstairs,1.58E+12,0.084336855,0.78060913,0.050994873,6,69576,
Upstairs,1.58E+12,0.099047855,0.7305954,0.12552491,30,69606,
Upstairs,1.58E+12,0.099047855,0.7305954,0.12552491,6,69612,
Upstairs,1.58E+12,0.14611968,0.72667235,0.1833847,14,69626,
Upstairs,1.58E+12,0.14611968,0.72667235,0.1833847,6,69632,
Upstairs,1.58E+12,0.1529831,0.73844147,0.21966858,33,69665,
Upstairs,1.58E+12,0.1529831,0.73844147,0.21966858,6,69671,
Upstairs,1.58E+12,0.18828735,0.742363,0.21476594,7,69678,
Upstairs,1.58E+12,0.18828735,0.742363,0.21476594,7,69685,
Upstairs,1.58E+12,0.20201722,0.7619766,0.21280365,8,69693,
Upstairs,1.58E+12,0.20201722,0.7619766,0.21280365,6,69699,
Upstairs,1.58E+12,0.18730775,0.8119904,0.3569626,26,69725,
Upstairs,1.58E+12,0.18730775,0.8119904,0.3569626,8,69733,
Upstairs,1.58E+12,0.24026337,0.8139526,0.41776276,12,69745,
Upstairs,1.58E+12,0.24026337,0.8139526,0.41776276,4,69749,
Upstairs,1.58E+12,0.24124297,0.81983644,0.43051147,19,69768,
Upstairs,1.58E+12,0.24124297,0.81983644,0.43051147,8,69776,
Upstairs,1.58E+12,0.07256927,0.92476654,0.53152007,28,69804,
Upstairs,1.58E+12,0.07256927,0.92476654,0.53152007,7,69811,
Upstairs,1.58E+12,0.047071837,0.94634247,0.5540756,13,69824,
Upstairs,1.58E+12,0.047071837,0.94634247,0.5540756,6,69830,
Upstairs,1.58E+12,0.4560089,1.2071991,0.4579712,34,69864,
Upstairs,1.58E+12,0.4560089,1.2071991,0.4579712,8,69872,
Upstairs,1.58E+12,0.2471283,1.214064,0.29910278,16,69888,
Upstairs,1.58E+12,0.2471283,1.214064,0.29910278,11,69899,
Upstairs,1.58E+12,0.0823761,1.0650024,0.21182403,23,69922,
Upstairs,1.58E+12,0.0823761,1.0650024,0.21182403,2,69924,
Upstairs,1.58E+12,0.16082916,1.0336212,0.13925476,18,69942,
Upstairs,1.58E+12,0.16082916,1.0336212,0.13925476,6,69948,
Upstairs,1.58E+12,0.19515228,1.0032196,0.087278746,14,69962,
Upstairs,1.58E+12,0.19515228,1.0032196,0.087278746,5,69967,
Upstairs,1.58E+12,0.24908905,0.9992981,0.08629914,35,70002,
Upstairs,1.58E+12,0.24908905,0.9992981,0.08629914,4,70006,
Upstairs,1.58E+12,0.26379853,0.9757614,0.06178131,15,70021,
Upstairs,1.58E+12,0.26379853,0.9757614,0.06178131,7,70028,
Upstairs,1.58E+12,0.25104982,0.95811003,0.08041382,12,70040,
Upstairs,1.58E+12,0.25104982,0.95811003,0.08041382,8,70048,
Upstairs,1.58E+12,0.20495911,0.9492844,0.10296936,13,70061,
Upstairs,1.58E+12,0.20495911,0.9492844,0.10296936,7,70068,
Upstairs,1.58E+12,0.16965485,0.93359375,0.1039505,14,70082,
Upstairs,1.58E+12,0.16965485,0.93359375,0.1039505,6,70088,
Upstairs,1.58E+12,0.12454376,0.9051544,0.11179657,31,70119,
Upstairs,1.58E+12,0.12454376,0.9051544,0.11179657,3,70122,
Upstairs,1.58E+12,0.0794342,0.868869,0.0823761,4,70126,
Upstairs,1.58E+12,0.0794342,0.868869,0.0823761,5,70131,
Upstairs,1.58E+12,0.018632507,0.8551407,0.07256927,30,70161,
Upstairs,1.58E+12,0.018632507,0.8551407,0.07256927,3,70164,
Upstairs,1.58E+12,0.026478577,0.8551407,0.065704346,15,70179,
Upstairs,1.58E+12,0.026478577,0.8551407,0.065704346,11,70190,
Upstairs,1.58E+12,0.0578598,0.8492554,0.038246155,12,70202,
Upstairs,1.58E+12,0.0578598,0.8492554,0.038246155,6,70208,
Upstairs,1.58E+12,0.08825989,0.84337157,0.015690614,13,70221,
Upstairs,1.58E+12,0.08825989,0.84337157,0.015690614,3,70224,
Upstairs,1.58E+12,0.14121552,0.8453339,0.050013732,36,70260,
Upstairs,1.58E+12,0.14121552,0.8453339,0.050013732,6,70266,
Upstairs,1.58E+12,0.14317779,0.8580826,0.038246155,12,70278,
Upstairs,1.58E+12,0.14317779,0.8580826,0.038246155,6,70284,
Upstairs,1.58E+12,0.12258301,0.8776947,0.023536682,14,70298,
Upstairs,1.58E+12,0.12258301,0.8776947,0.023536682,4,70302,
Upstairs,1.58E+12,0.078453064,0.9090759,0.024516296,16,70318,
Upstairs,1.58E+12,0.078453064,0.9090759,0.024516296,4,70322,
Upstairs,1.58E+12,0.017651368,0.93065184,0.044129945,35,70357,
Upstairs,1.58E+12,0.017651368,0.93065184,0.044129945,7,70364,
Upstairs,1.58E+12,0.00098114,0.9355545,0.060801696,6,70370,
Upstairs,1.58E+12,0.00098114,0.9355545,0.060801696,6,70376,
Upstairs,1.58E+12,-0.039227296,0.987529,0.078453064,23,70399,
Upstairs,1.58E+12,-0.039227296,0.987529,0.078453064,4,70403,
Upstairs,1.58E+12,-0.017651368,0.9787033,0.030400086,13,70416,
Upstairs,1.58E+12,-0.017651368,0.9787033,0.030400086,9,70425,
Upstairs,1.58E+12,0.051974487,0.9728195,-0.012748718,11,70436,
Upstairs,1.58E+12,0.051974487,0.9728195,-0.012748718,7,70443,
Upstairs,1.58E+12,0.13140869,1.0149887,-0.05393677,32,70475,
Upstairs,1.58E+12,0.13140869,1.0149887,-0.05393677,7,70482,
Upstairs,1.58E+12,0.1470993,1.0650024,-0.12258301,14,70496,
Upstairs,1.58E+12,0.1470993,1.0650024,-0.12258301,6,70502,
Upstairs,1.58E+12,0.0578598,1.3454727,-0.19907531,34,70536,
Upstairs,1.58E+12,0.0578598,1.3454727,-0.19907531,6,70542,
Upstairs,1.58E+12,0.012748718,1.4386352,-0.20888214,13,70555,
Upstairs,1.58E+12,0.012748718,1.4386352,-0.20888214,8,70563,
Upstairs,1.58E+12,0.09610443,1.4621719,-0.22359161,17,70580,
Upstairs,1.58E+12,0.09610443,1.4621719,-0.22359161,6,70586,
Upstairs,1.58E+12,0.23732147,1.3621445,-0.23045655,29,70615,
Upstairs,1.58E+12,0.23732147,1.3621445,-0.23045655,7,70622,
Upstairs,1.58E+12,0.2324173,1.2307342,-0.19417115,13,70635,
Upstairs,1.58E+12,0.2324173,1.2307342,-0.19417115,11,70646,
Upstairs,1.58E+12,0.21868896,1.1071701,-0.16573182,29,70675,
Upstairs,1.58E+12,0.21868896,1.1071701,-0.16573182,7,70682,
Upstairs,1.58E+12,0.22163086,1.0326401,-0.11865997,10,70692,
Upstairs,1.58E+12,0.22163086,1.0326401,-0.11865997,8,70700,
Upstairs,1.58E+12,0.15984802,1.0042007,0.032362364,15,70715,
Upstairs,1.58E+12,0.15984802,1.0042007,0.032362364,5,70720,
Upstairs,1.58E+12,0.1833847,1.0140076,0.062762454,21,70741,
Upstairs,1.58E+12,0.1833847,1.0140076,0.062762454,7,70748,
Upstairs,1.58E+12,0.17357787,1.0198914,-0.09218292,28,70776,
Upstairs,1.58E+12,0.17357787,1.0198914,-0.09218292,6,70782,
Upstairs,1.58E+12,0.11277618,0.9845871,-0.12258301,12,70794,
Upstairs,1.58E+12,0.11277618,0.9845871,-0.12258301,5,70799,
Upstairs,1.58E+12,0.19221039,0.95811003,0.06962738,35,70834,
Upstairs,1.58E+12,0.19221039,0.95811003,0.06962738,6,70840,
Upstairs,1.58E+12,0.25595397,0.89927065,0.1470993,13,70853,
Upstairs,1.58E+12,0.25595397,0.89927065,0.1470993,6,70859,
Upstairs,1.58E+12,0.21280365,0.8747528,0.12356415,35,70894,
Upstairs,1.58E+12,0.21280365,0.8747528,0.12356415,6,70900,
Upstairs,1.58E+12,0.13827363,0.8531784,0.08335724,12,70912,
Upstairs,1.58E+12,0.13827363,0.8531784,0.08335724,7,70919,
Upstairs,1.58E+12,0.10885315,0.8012039,0.09806671,33,70952,
Upstairs,1.58E+12,0.10885315,0.8012039,0.09806671,6,70958,
Upstairs,1.58E+12,0.065704346,0.7698227,0.15690613,7,70965,
Upstairs,1.58E+12,0.065704346,0.7698227,0.15690613,6,70971,
Upstairs,1.58E+12,0.07747193,0.7482468,0.17455903,20,70991,
Upstairs,1.58E+12,0.07747193,0.7482468,0.17455903,7,70998,
Upstairs,1.58E+12,0.12552491,0.72667235,0.17651978,6,71004,
Upstairs,1.58E+12,0.12552491,0.72667235,0.17651978,7,71011,
Upstairs,1.58E+12,0.13533172,0.709021,0.17553863,19,71030,
Upstairs,1.58E+12,0.13533172,0.709021,0.17553863,6,71036,
Upstairs,1.58E+12,0.13042907,0.71294403,0.19122925,6,71042,
Upstairs,1.58E+12,0.13042907,0.71294403,0.19122925,6,71048,
Upstairs,1.58E+12,0.14808044,0.78747404,0.3422516,22,71070,
Upstairs,1.58E+12,0.14808044,0.78747404,0.3422516,6,71076,
Upstairs,1.58E+12,0.19515228,0.8286621,0.43933868,13,71089,
Upstairs,1.58E+12,0.19515228,0.8286621,0.43933868,5,71094,
Upstairs,1.58E+12,0.24418488,0.85710144,0.50602263,15,71109,
Upstairs,1.58E+12,0.24418488,0.85710144,0.50602263,8,71117,
Upstairs,1.58E+12,0.17553863,0.8894638,0.5403458,13,71130,
Upstairs,1.58E+12,0.17553863,0.8894638,0.5403458,6,71136,
Upstairs,1.58E+12,0.12650605,0.9992981,0.51779175,35,71171,
Upstairs,1.58E+12,0.12650605,0.9992981,0.51779175,13,71184,
Upstairs,1.58E+12,0.28733522,1.1159973,0.4618927,7,71191,
Upstairs,1.58E+12,0.28733522,1.1159973,0.4618927,7,71198,
Upstairs,1.58E+12,0.34715575,1.2052368,0.3491165,11,71209,
Upstairs,1.58E+12,0.34715575,1.2052368,0.3491165,4,71213,
Upstairs,1.58E+12,0.30596772,1.2346573,0.2843933,34,71247,
Upstairs,1.58E+12,0.30596772,1.2346573,0.2843933,5,71252,
Upstairs,1.58E+12,0.2814514,1.1924881,0.25889587,9,71261,
Upstairs,1.58E+12,0.2814514,1.1924881,0.25889587,7,71268,
Upstairs,1.58E+12,0.26772156,1.1228607,0.2628189,20,71288,
Upstairs,1.58E+12,0.26772156,1.1228607,0.2628189,4,71292,
Upstairs,1.58E+12,0.2265335,1.0267563,0.1588684,4,71296,
Upstairs,1.58E+12,0.2265335,1.0267563,0.1588684,3,71299,
Upstairs,1.58E+12,0.15592499,0.9473221,0.081394956,27,71326,
Upstairs,1.58E+12,0.15592499,0.9473221,0.081394956,3,71329,
Upstairs,1.58E+12,0.1470993,0.9139801,0.055897523,3,71332,
Upstairs,1.58E+12,0.1470993,0.9139801,0.055897523,3,71335,
Upstairs,1.58E+12,0.20594025,0.9561478,0.15494537,30,71365,
Upstairs,1.58E+12,0.20594025,0.9561478,0.15494537,4,71369,
Upstairs,1.58E+12,0.19809417,0.96791685,0.17063598,19,71388,
Upstairs,1.58E+12,0.19809417,0.96791685,0.17063598,16,71404,
Upstairs,1.58E+12,0.15396424,0.93457335,0.14415741,62,71466,
Upstairs,1.58E+12,0.15396424,0.93457335,0.14415741,3,71469,
Upstairs,1.58E+12,0.11964111,0.8894638,0.11571808,24,71493,
Upstairs,1.58E+12,0.11964111,0.8894638,0.11571808,4,71497,
Upstairs,1.58E+12,0.07355042,0.86004335,0.11081543,16,71513,
Upstairs,1.58E+12,0.07355042,0.86004335,0.11081543,4,71517,
Upstairs,1.58E+12,0.015690614,0.8620041,0.10689239,6,71523,
Upstairs,1.58E+12,0.015690614,0.8620041,0.10689239,8,71531,
Upstairs,1.58E+12,0.02745819,0.8453339,0.0794342,8,71539,
Upstairs,1.58E+12,0.02745819,0.8453339,0.0794342,5,71544,
Upstairs,1.58E+12,0.05491791,0.8217972,0.071588136,7,71551,
Upstairs,1.58E+12,0.05491791,0.8217972,0.071588136,3,71554,
Upstairs,1.58E+12,0.14121552,0.80022275,0.050994873,31,71585,
Upstairs,1.58E+12,0.14121552,0.80022275,0.050994873,3,71588,
Upstairs,1.58E+12,0.14219666,0.831604,0.07060852,15,71603,
Upstairs,1.58E+12,0.14219666,0.831604,0.07060852,3,71606,
Upstairs,1.58E+12,0.10100861,0.86985016,0.05393677,21,71627,
Upstairs,1.58E+12,0.10100861,0.86985016,0.05393677,4,71631,
Upstairs,1.58E+12,0.03432312,0.89927065,0.050994873,33,71664,
Upstairs,1.58E+12,0.03432312,0.89927065,0.050994873,3,71667,
Upstairs,1.58E+12,0.03530426,0.89927065,0.07453003,15,71682,
Upstairs,1.58E+12,0.03530426,0.89927065,0.07453003,4,71686,
Upstairs,1.58E+12,-0.016671753,0.9865494,0.07747193,37,71723,
Upstairs,1.58E+12,-0.016671753,0.9865494,0.07747193,2,71725,
Upstairs,1.58E+12,-0.010787964,0.9992981,0.06374359,18,71743,
Upstairs,1.58E+12,-0.010787964,0.9992981,0.06374359,7,71750,
Upstairs,1.58E+12,0.030400086,1.0228332,0.00098114,31,71781,
Upstairs,1.58E+12,0.030400086,1.0228332,0.00098114,6,71787,
Upstairs,1.58E+12,0.084336855,1.0532348,-0.03530426,14,71801,
Upstairs,1.58E+12,0.084336855,1.0532348,-0.03530426,6,71807,
Upstairs,1.58E+12,0.11964111,1.0689255,-0.0823761,13,71820,
Upstairs,1.58E+12,0.11964111,1.0689255,-0.0823761,7,71827,
Upstairs,1.58E+12,0.14906159,1.1091324,-0.08825989,14,71841,
Upstairs,1.58E+12,0.14906159,1.1091324,-0.08825989,7,71848,
Upstairs,1.58E+12,0.028439332,1.2150437,-0.10296936,13,71861,
Upstairs,1.58E+12,0.028439332,1.2150437,-0.10296936,6,71867,
Upstairs,1.58E+12,0.00784607,1.3376267,-0.14611968,33,71900,
Upstairs,1.58E+12,0.00784607,1.3376267,-0.14611968,4,71904,
Upstairs,1.58E+12,0.10100861,1.3886216,-0.1647522,7,71911,
Upstairs,1.58E+12,0.10100861,1.3886216,-0.1647522,8,71919,
Upstairs,1.58E+12,0.13631287,1.3680283,-0.16867371,22,71941,
Upstairs,1.58E+12,0.13631287,1.3680283,-0.16867371,4,71945,
Upstairs,1.58E+12,0.15102234,1.3111496,-0.15690613,15,71960,
Upstairs,1.58E+12,0.15102234,1.3111496,-0.15690613,2,71962,
Upstairs,1.58E+12,0.14219666,1.2228897,-0.17848054,38,72000,
Upstairs,1.58E+12,0.14219666,1.2228897,-0.17848054,11,72011,
Upstairs,1.58E+12,0.14415741,1.1061904,-0.18436432,12,72023,
Upstairs,1.58E+12,0.14415741,1.1061904,-0.18436432,4,72027,
Upstairs,1.58E+12,0.16181031,1.0032196,-0.10493164,14,72041,
Upstairs,1.58E+12,0.16181031,1.0032196,-0.10493164,5,72046,
Upstairs,1.58E+12,0.14611968,1.0081238,-0.02942047,14,72060,
Upstairs,1.58E+12,0.14611968,1.0081238,-0.02942047,3,72063,
Upstairs,1.58E+12,0.19809417,0.9924332,0.044129945,35,72098,
Upstairs,1.58E+12,0.19809417,0.9924332,0.044129945,7,72105,
Upstairs,1.58E+12,0.18534546,1.0012589,-0.10296936,12,72117,
Upstairs,1.58E+12,0.18534546,1.0012589,-0.10296936,7,72124,
Upstairs,1.58E+12,0.13337097,1.0326401,-0.13925476,14,72138,
Upstairs,1.58E+12,0.13337097,1.0326401,-0.13925476,6,72144,
Upstairs,1.58E+12,0.17357787,1.0581375,0.014709473,33,72177,
Upstairs,1.58E+12,0.17357787,1.0581375,0.014709473,17,72194,
Upstairs,1.58E+12,0.2628189,0.9992981,0.100027464,10,72204,
Upstairs,1.58E+12,0.2628189,0.9992981,0.100027464,4,72208,
Upstairs,1.58E+12,0.2843933,0.9532059,0.13631287,8,72216,
Upstairs,1.58E+12,0.2843933,0.9532059,0.13631287,4,72220,
Upstairs,1.58E+12,0.21476594,0.92476654,0.087278746,17,72237,
Upstairs,1.58E+12,0.21476594,0.92476654,0.087278746,4,72241,
Upstairs,1.58E+12,0.06864624,0.8257202,0.062762454,37,72278,
Upstairs,1.58E+12,0.06864624,0.8257202,0.062762454,6,72284,
Upstairs,1.58E+12,0.05393677,0.7609955,0.10885315,14,72298,
Upstairs,1.58E+12,0.05393677,0.7609955,0.10885315,6,72304,
Upstairs,1.58E+12,0.08335724,0.7149048,0.17651978,31,72335,
Upstairs,1.58E+12,0.08335724,0.7149048,0.17651978,10,72345,
Upstairs,1.58E+12,0.105911255,0.68254244,0.18730775,6,72351,
Upstairs,1.58E+12,0.105911255,0.68254244,0.18730775,6,72357,
Upstairs,1.58E+12,0.11277618,0.65998685,0.18044281,18,72375,
Upstairs,1.58E+12,0.11277618,0.65998685,0.18044281,5,72380,
Upstairs,1.58E+12,0.10493164,0.68352354,0.18142243,4,72384,
Upstairs,1.58E+12,0.10493164,0.68352354,0.18142243,7,72391,
Upstairs,1.58E+12,0.12650605,0.757074,0.2687027,25,72416,
Upstairs,1.58E+12,0.12650605,0.757074,0.2687027,5,72421,
Upstairs,1.58E+12,0.15592499,0.78060913,0.3491165,18,72439,
Upstairs,1.58E+12,0.15592499,0.78060913,0.3491165,6,72445,
Upstairs,1.58E+12,0.21476594,0.80022275,0.42266694,10,72455,
Upstairs,1.58E+12,0.21476594,0.80022275,0.42266694,5,72460,
Upstairs,1.58E+12,0.25104982,0.80316466,0.44914398,18,72478,
Upstairs,1.58E+12,0.25104982,0.80316466,0.44914398,4,72482,
Upstairs,1.58E+12,0.13337097,0.8776947,0.50602263,32,72514,
Upstairs,1.58E+12,0.13337097,0.8776947,0.50602263,6,72520,
Upstairs,1.58E+12,0.09316254,0.9080963,0.5374039,16,72536,
Upstairs,1.58E+12,0.09316254,0.9080963,0.5374039,7,72543,
Upstairs,1.58E+12,0.45110625,1.2209275,0.5472107,31,72574,
Upstairs,1.58E+12,0.45110625,1.2209275,0.5472107,12,72586,
Upstairs,1.58E+12,0.3363678,1.2375991,0.39520875,17,72603,
Upstairs,1.58E+12,0.3363678,1.2375991,0.39520875,4,72607,
Upstairs,1.58E+12,0.20397797,1.1522812,0.30792847,24,72631,
Upstairs,1.58E+12,0.20397797,1.1522812,0.30792847,5,72636,
Upstairs,1.58E+12,0.22064972,1.1385529,0.1833847,16,72652,
Upstairs,1.58E+12,0.22064972,1.1385529,0.1833847,5,72657,
Upstairs,1.58E+12,0.22555237,1.0767701,0.13140869,16,72673,
Upstairs,1.58E+12,0.22555237,1.0767701,0.13140869,8,72681,
Upstairs,1.58E+12,0.20397797,1.0042007,0.15788727,31,72712,
Upstairs,1.58E+12,0.20397797,1.0042007,0.15788727,7,72719,
Upstairs,1.58E+12,0.19809417,0.9934143,0.10493164,13,72732,
Upstairs,1.58E+12,0.19809417,0.9934143,0.10493164,10,72742,
Upstairs,1.58E+12,0.18044281,0.97380066,0.07551117,11,72753,
Upstairs,1.58E+12,0.18044281,0.97380066,0.07551117,4,72757,
Upstairs,1.58E+12,0.1500412,0.93163145,0.07551117,16,72773,
Upstairs,1.58E+12,0.1500412,0.93163145,0.07551117,2,72775,
Upstairs,1.58E+12,0.15200348,0.912999,0.117680356,36,72811,
Upstairs,1.58E+12,0.15200348,0.912999,0.117680356,7,72818,
Upstairs,1.58E+12,0.16671295,0.9139801,0.13925476,10,72828,
Upstairs,1.58E+12,0.16671295,0.9139801,0.13925476,8,72836,
Upstairs,1.58E+12,0.11669922,0.8737732,0.114738464,14,72850,
Upstairs,1.58E+12,0.11669922,0.8737732,0.114738464,5,72855,
Upstairs,1.58E+12,0.06962738,0.83356476,0.07256927,14,72869,
Upstairs,1.58E+12,0.06962738,0.83356476,0.07256927,8,72877,
Upstairs,1.58E+12,0.060801696,0.81787413,0.056878664,32,72909,
Upstairs,1.58E+12,0.060801696,0.81787413,0.056878664,11,72920,
Upstairs,1.58E+12,0.07649231,0.83552706,0.087278746,10,72930,
Upstairs,1.58E+12,0.07649231,0.83552706,0.087278746,8,72938,
Upstairs,1.58E+12,0.08531799,0.831604,0.07453003,14,72952,
Upstairs,1.58E+12,0.08531799,0.831604,0.07453003,4,72956,
Upstairs,1.58E+12,0.1284668,0.77570647,-0.003923035,32,72988,
Upstairs,1.58E+12,0.1284668,0.77570647,-0.003923035,7,72995,
Upstairs,1.58E+12,0.13140869,0.78747404,0.003923035,14,73009,
Upstairs,1.58E+12,0.13140869,0.78747404,0.003923035,4,73013,
Upstairs,1.58E+12,0.056878664,0.912999,0.024516296,35,73048,
Upstairs,1.58E+12,0.056878664,0.912999,0.024516296,9,73057,
Upstairs,1.58E+12,0.031381227,0.9561478,0.032362364,12,73069,
Upstairs,1.58E+12,0.031381227,0.9561478,0.032362364,10,73079,
Upstairs,1.58E+12,0.002941895,0.9688965,0.04903259,29,73108,
Upstairs,1.58E+12,0.002941895,0.9688965,0.04903259,8,73116,
Upstairs,1.58E+12,-0.030400086,0.9816452,0.047071837,9,73125,
Upstairs,1.58E+12,-0.030400086,0.9816452,0.047071837,5,73130,
Upstairs,1.58E+12,-0.028439332,1.0385239,0.023536682,18,73148,
Upstairs,1.58E+12,-0.028439332,1.0385239,0.023536682,5,73153,
Upstairs,1.58E+12,0.021574402,1.0385239,0.012748718,13,73166,
Upstairs,1.58E+12,0.021574402,1.0385239,0.012748718,7,73173,
Upstairs,1.58E+12,0.08335724,1.0444076,-0.005883789,13,73186,
Upstairs,1.58E+12,0.08335724,1.0444076,-0.005883789,8,73194,
Upstairs,1.58E+12,0.11277618,1.0797119,-0.03334198,12,73206,
Upstairs,1.58E+12,0.11277618,1.0797119,-0.03334198,5,73211,
Upstairs,1.58E+12,0.12258301,1.0934417,-0.06766663,35,73246,
Upstairs,1.58E+12,0.12258301,1.0934417,-0.06766663,6,73252,
Upstairs,1.58E+12,0.15200348,1.1071701,-0.11081543,8,73260,
Upstairs,1.58E+12,0.15200348,1.1071701,-0.11081543,6,73266,
Upstairs,1.58E+12,0.009806824,1.3229172,-0.1529831,20,73286,
Upstairs,1.58E+12,0.009806824,1.3229172,-0.1529831,4,73290,
Upstairs,1.58E+12,0.051974487,1.4405975,-0.13042907,15,73305,
Upstairs,1.58E+12,0.051974487,1.4405975,-0.13042907,6,73311,
Upstairs,1.58E+12,0.100027464,1.4602096,-0.18730775,14,73325,
Upstairs,1.58E+12,0.100027464,1.4602096,-0.18730775,6,73331,
Upstairs,1.58E+12,0.13337097,1.4258865,-0.21770783,19,73350,
Upstairs,1.58E+12,0.13337097,1.4258865,-0.21770783,6,73356,
Upstairs,1.58E+12,0.10983429,1.1983734,-0.121601865,30,73386,
Upstairs,1.58E+12,0.10983429,1.1983734,-0.121601865,3,73389,
Upstairs,1.58E+12,0.09218292,1.083635,-0.101989746,14,73403,
Upstairs,1.58E+12,0.09218292,1.083635,-0.101989746,5,73408,
Upstairs,1.58E+12,0.099047855,1.0120468,-0.07453003,38,73446,
Upstairs,1.58E+12,0.099047855,1.0120468,-0.07453003,3,73449,
Upstairs,1.58E+12,0.09610443,0.9826263,-0.051974487,5,73454,
